origin,destination,2016,2025,2035,2050
3425,2199,0.0,0.0,25.7994012,18.7994012
2841,2199,0.0,0.0,25.7994012,24.0
2685,2199,0.0,0.0,25.6976048,28.3982036
1465,2199,0.0,0.0,25.5988024,25.9321357
648,2199,0.0,0.0,25.5988024,30.6976048
3965,2199,0.0,0.0,25.5988024,22.0988024
795,2199,0.0,0.0,25.5988024,18.0
3461,2199,0.0,0.0,25.5988024,24.7994012
562,2199,0.0,0.0,25.5988024,42.0
594,2199,0.0,0.0,25.5988024,31.7994012
1129,2199,0.0,0.0,25.5988024,26.8982036
494,2199,0.0,0.0,25.5,36.7994012
2168,2199,0.0,0.0,25.5,19.7994012
4626,2199,0.0,0.0,25.5,25.8982036
3971,2199,0.0,0.0,25.497006,19.7994012
2082,2199,0.0,0.0,25.3982036,33.5
789,2199,0.0,0.0,25.3982036,20.0988024
4229,2199,0.0,0.0,25.3982036,28.3982036
3273,2199,0.0,0.0,25.3982036,27.1327345
2806,2199,0.0,0.0,25.3982036,17.8982036
857,2199,0.0,0.0,25.2994012,39.7994012
2737,2199,0.0,0.0,25.2994012,19.5988024
3088,2199,0.0,0.0,25.2994012,24.7994012
3547,2199,0.0,0.0,25.2994012,25.7994012
1669,2199,0.0,0.0,25.2994012,18.8982036
1870,2199,0.0,0.0,25.2994012,37.2964072
3415,2199,0.0,0.0,25.2994012,25.2994012
4224,2199,0.0,0.0,25.1976048,36.6976048
3196,2199,0.0,0.0,25.1976048,36.8982036
2295,2199,0.0,0.0,25.1976048,26.0988024
2756,2199,0.0,0.0,25.0988024,36.497006
2343,2199,0.0,0.0,25.0988024,25.1976048
2440,2199,0.0,0.0,25.0,39.9321357
3441,2199,0.0,0.0,25.0,32.7994012
1026,2199,0.0,0.0,25.0,30.0988024
4631,2199,0.0,0.0,25.0,18.5
2314,2199,0.0,0.0,25.0,20.5
1449,2199,0.0,0.0,25.0,25.0
2974,2199,0.0,0.0,25.0,32.6976048
1054,2199,0.0,0.0,25.0,38.7994012
2878,2199,0.0,0.0,24.8982036,24.2994012
1765,2199,0.0,0.0,24.8982036,40.497006
2761,2199,0.0,0.0,24.8982036,18.7994012
1769,2199,0.0,0.0,24.8333333,20.2994012
4859,2199,0.0,0.0,24.7994012,26.5988024
4825,2199,0.0,0.0,24.7994012,18.5
2787,2199,0.0,0.0,24.7994012,38.7994012
3280,2199,0.0,0.0,24.7994012,23.8982036
3152,2199,0.0,0.0,24.7994012,21.3982036
3972,2199,0.0,0.0,24.7994012,19.5
2080,2199,0.0,0.0,24.6976048,32.997006
3248,2199,0.0,0.0,24.5988024,15.0988024
390,2199,0.0,0.0,24.5988024,29.5958084
3297,2199,0.0,0.0,24.5988024,24.8333333
3276,2199,0.0,0.0,24.5988024,19.8982036
4846,2199,0.0,0.0,24.5988024,15.5988024
1783,2199,0.0,0.0,24.5988024,19.8982036
2682,2199,0.0,0.0,24.5988024,19.0
3184,2199,0.0,0.0,24.5,18.5
1349,2199,0.0,0.0,24.5,15.2994012
1888,2199,0.0,0.0,24.5,20.0988024
1055,2199,0.0,0.0,24.5,22.2994012
2501,2199,0.0,0.0,24.5,19.8982036
2796,2199,0.0,0.0,24.5,18.7994012
3955,2199,0.0,0.0,24.5,14.0
543,2199,0.0,0.0,24.5,34.0
3002,2199,0.0,0.0,24.3982036,39.8982036
521,2199,0.0,0.0,24.3982036,13.7994012
1188,2199,0.0,0.0,24.3982036,13.0988024
4156,2199,0.0,0.0,24.2994012,21.2994012
4409,2199,0.0,0.0,24.2994012,19.0
2392,2199,0.0,0.0,24.2994012,18.8982036
3177,2199,0.0,0.0,24.2994012,25.2994012
866,2199,0.0,0.0,24.2994012,30.5
369,2199,0.0,0.0,24.2994012,38.2964072
1285,2199,0.0,0.0,24.2994012,24.1976048
1802,2199,0.0,0.0,24.2994012,16.5
2623,2199,0.0,0.0,24.1976048,38.3982036
2840,2199,0.0,0.0,24.1327345,42.3982036
3132,2199,0.0,0.0,24.0988024,18.2994012
4882,2199,0.0,0.0,24.0988024,25.497006
1572,2199,0.0,0.0,24.0988024,23.7994012
2333,2199,0.0,0.0,24.0988024,32.7994012
4428,2199,0.0,0.0,24.0988024,16.0
3345,2199,0.0,0.0,24.0988024,26.997006
2655,2199,0.0,0.0,24.0988024,20.5
1844,2199,0.0,0.0,24.0988024,38.5988024
2909,2199,0.0,0.0,24.0988024,29.0988024
1682,2199,0.0,0.0,24.0,20.5988024
4059,2199,0.0,0.0,24.0,17.5
3327,2199,0.0,0.0,24.0,19.2994012
882,2199,0.0,0.0,24.0,33.3303393
2719,2199,0.0,0.0,24.0,24.5
396,2199,0.0,0.0,24.0,29.0
1553,2199,0.0,0.0,23.8982036,14.7994012
3642,2199,0.0,0.0,23.8982036,22.8982036
2492,2199,0.0,0.0,23.8982036,34.0
2851,2199,0.0,0.0,23.8982036,13.5
3289,2199,0.0,0.0,23.7994012,19.5
3543,2199,0.0,0.0,23.7994012,33.8982036
2901,2199,0.0,0.0,23.7994012,16.7994012
747,2199,0.0,0.0,23.7994012,31.1976048
2633,2199,0.0,0.0,23.7994012,33.8982036
737,2199,0.0,0.0,23.7994012,17.1976048
4129,2199,0.0,0.0,23.7994012,26.5
2979,2199,0.0,0.0,23.7994012,27.1976048
2861,2199,0.0,0.0,23.7994012,25.7994012
3823,2199,0.0,0.0,23.7994012,15.7994012
4123,2199,0.0,0.0,23.7994012,32.2994012
4674,2199,0.0,0.0,23.7994012,21.3982036
2536,2199,0.0,0.0,23.5988024,24.0
4346,2199,0.0,0.0,23.5988024,23.2994012
3277,2199,0.0,0.0,23.5988024,24.0988024
2739,2199,0.0,0.0,23.5988024,21.8982036
2021,2199,0.0,0.0,23.5988024,17.5
3360,2199,0.0,0.0,23.5988024,28.2994012
2999,2199,0.0,0.0,23.5988024,17.0
4130,2199,0.0,0.0,23.5,15.0988024
2006,2199,0.0,0.0,23.5,26.7315369
2112,2199,0.0,0.0,23.5,20.0
3199,2199,0.0,0.0,23.5,28.3982036
513,2199,0.0,0.0,23.5,23.8982036
545,2199,0.0,0.0,23.5,46.5988024
4140,2199,0.0,0.0,23.5,18.5
2661,2199,0.0,0.0,23.5,23.5988024
879,2199,0.0,0.0,23.4321357,24.1976048
3876,2199,0.0,0.0,23.3982036,18.5988024
2868,2199,0.0,0.0,23.3982036,36.5
4833,2199,0.0,0.0,23.3982036,20.5
1867,2199,0.0,0.0,23.3982036,26.8982036
1020,2199,0.0,0.0,23.3982036,54.3982036
2790,2199,0.0,0.0,23.2994012,21.5988024
605,2199,0.0,0.0,23.2994012,21.2994012
1023,2199,0.0,0.0,23.2994012,23.0
2873,2199,0.0,0.0,23.2994012,27.7994012
3081,2199,0.0,0.0,23.2994012,22.0988024
1937,2199,0.0,0.0,23.2994012,29.5
2846,2199,0.0,0.0,23.2994012,16.9321357
3473,2199,0.0,0.0,23.2994012,23.5988024
4595,2199,0.0,0.0,23.0988024,20.997006
3385,2199,0.0,0.0,23.0988024,25.3982036
2182,2199,0.0,0.0,23.0988024,29.0988024
2098,2199,0.0,0.0,23.0988024,23.3982036
1276,2199,0.0,0.0,23.0988024,25.0988024
2045,2199,0.0,0.0,23.0309381,33.9321357
4107,2199,0.0,0.0,23.0,17.7994012
2591,2199,0.0,0.0,23.0,9.7994012
2427,2199,0.0,0.0,23.0,30.2994012
4703,2199,0.0,0.0,23.0,15.5988024
2941,2199,0.0,0.0,23.0,25.8982036
4901,2199,0.0,0.0,23.0,18.7994012
4146,2199,0.0,0.0,23.0,24.6327345
3119,2199,0.0,0.0,23.0,28.5988024
1803,2199,0.0,0.0,22.9321357,46.3982036
2637,2199,0.0,0.0,22.8982036,20.5988024
2665,2199,0.0,0.0,22.8982036,15.7994012
1898,2199,0.0,0.0,22.8982036,19.5988024
3948,2199,0.0,0.0,22.8333333,13.0
3121,2199,0.0,0.0,22.7994012,18.7994012
497,2199,0.0,0.0,22.7994012,35.497006
2625,2199,0.0,0.0,22.7994012,22.5988024
4178,2199,0.0,0.0,22.7994012,19.5
3147,2199,0.0,0.0,22.7994012,22.2994012
1376,2199,0.0,0.0,22.7994012,16.2994012
3932,2199,0.0,0.0,22.7994012,27.0
3601,2199,0.0,0.0,22.7994012,17.0988024
2833,2199,0.0,0.0,22.7994012,42.3333333
4447,2199,0.0,0.0,22.6976048,26.9321357
2481,2199,0.0,0.0,22.6327345,14.5
3290,2199,0.0,0.0,22.6327345,19.8982036
266,2199,0.0,0.0,22.5988024,39.0988024
3140,2199,0.0,0.0,22.5988024,15.6976048
2862,2199,0.0,0.0,22.5988024,20.0
3349,2199,0.0,0.0,22.5988024,23.6327345
3328,2199,0.0,0.0,22.5988024,21.0
1338,2199,0.0,0.0,22.5988024,24.5988024
3561,2199,0.0,0.0,22.5988024,17.0
4814,2199,0.0,0.0,22.5988024,25.6976048
4350,2199,0.0,0.0,22.5,12.5
4643,2199,0.0,0.0,22.5,29.5
4946,2199,0.0,0.0,22.5,16.2994012
2508,2199,0.0,0.0,22.5,17.0
3571,2199,0.0,0.0,22.5,26.5988024
2838,2199,0.0,0.0,22.5,28.0
3788,2199,0.0,0.0,22.5,13.2994012
977,2199,0.0,0.0,22.5,41.3952096
1745,2199,0.0,0.0,22.5,18.5
782,2199,0.0,0.0,22.5,19.7994012
4765,2199,0.0,0.0,22.5,17.0988024
2894,2199,0.0,0.0,22.497006,19.0
2396,2199,0.0,0.0,22.3982036,30.1976048
3064,2199,0.0,0.0,22.3982036,34.8303393
4275,2199,0.0,0.0,22.3982036,23.4321357
4202,2199,0.0,0.0,22.3333333,26.0988024
1787,2199,0.0,0.0,22.2994012,19.3982036
3145,2199,0.0,0.0,22.2994012,16.0988024
1983,2199,0.0,0.0,22.2994012,28.6976048
1509,2199,0.0,0.0,22.2994012,9.5988024
4590,2199,0.0,0.0,22.2994012,18.0988024
2690,2199,0.0,0.0,22.1976048,19.5
2807,2199,0.0,0.0,22.1976048,34.2994012
1287,2199,0.0,0.0,22.0988024,13.7994012
1256,2199,0.0,0.0,22.0988024,17.0988024
3113,2199,0.0,0.0,22.0988024,22.5988024
4513,2199,0.0,0.0,22.0988024,23.8982036
675,2199,0.0,0.0,22.0988024,30.7994012
239,2199,0.0,0.0,22.0988024,20.2994012
2967,2199,0.0,0.0,22.0988024,18.0
743,2199,0.0,0.0,22.0,21.7994012
4481,2199,0.0,0.0,22.0,19.5988024
1955,2199,0.0,0.0,22.0,23.5988024
588,2199,0.0,0.0,22.0,25.5988024
2842,2199,0.0,0.0,22.0,19.5988024
4644,2199,0.0,0.0,21.8982036,19.997006
2668,2199,0.0,0.0,21.8982036,23.0988024
4663,2199,0.0,0.0,21.7994012,24.497006
1136,2199,0.0,0.0,21.7994012,18.3982036
340,2199,0.0,0.0,21.7994012,21.2994012
1194,2199,0.0,0.0,21.7994012,16.2994012
2499,2199,0.0,0.0,21.7994012,16.7994012
2418,2199,0.0,0.0,21.7994012,28.7994012
646,2199,0.0,0.0,21.7994012,30.5988024
4845,2199,0.0,0.0,21.7994012,17.0
1531,2199,0.0,0.0,21.7994012,33.5988024
3665,2199,0.0,0.0,21.7994012,17.7994012
1241,2199,0.0,0.0,21.7994012,9.5988024
3593,2199,0.0,0.0,21.6976048,26.5
996,2199,0.0,0.0,21.6976048,14.0988024
1192,2199,0.0,0.0,21.6976048,16.5
4332,2199,0.0,0.0,21.6976048,16.2994012
3556,2199,0.0,0.0,21.6327345,20.0
2730,2199,0.0,0.0,21.5988024,19.2994012
742,2199,0.0,0.0,21.5988024,14.5988024
4439,2199,0.0,0.0,21.5988024,27.7994012
2531,2199,0.0,0.0,21.5988024,18.2994012
2029,2199,0.0,0.0,21.5988024,23.2994012
3539,2199,0.0,0.0,21.5988024,30.497006
333,2199,0.0,0.0,21.5,13.0
1280,2199,0.0,0.0,21.5,24.0
3850,2199,0.0,0.0,21.5,23.2994012
1816,2199,0.0,0.0,21.5,23.7994012
2895,2199,0.0,0.0,21.5,17.0
1750,2199,0.0,0.0,21.5,22.0
1476,2199,0.0,0.0,21.5,24.5
1694,2199,0.0,0.0,21.5,27.0988024
4843,2199,0.0,0.0,21.5,26.3982036
1577,2199,0.0,0.0,21.497006,41.5
1999,2199,0.0,0.0,21.4321357,18.997006
1617,2199,0.0,0.0,21.4321357,29.7994012
1520,2199,0.0,0.0,21.3982036,20.2994012
1616,2199,0.0,0.0,21.3982036,28.0988024
2640,2199,0.0,0.0,21.3982036,20.997006
1519,2199,0.0,0.0,21.2994012,28.0988024
3111,2199,0.0,0.0,21.2994012,23.0988024
4752,2199,0.0,0.0,21.2994012,27.8982036
4027,2199,0.0,0.0,21.2994012,30.0
3047,2199,0.0,0.0,21.2994012,30.0988024
3067,2199,0.0,0.0,21.2994012,17.5988024
2186,2199,0.0,0.0,21.2994012,11.0988024
1289,2199,0.0,0.0,21.2994012,8.7994012
1913,2199,0.0,0.0,21.1976048,24.5988024
4427,2199,0.0,0.0,21.1327345,14.2994012
2923,2199,0.0,0.0,21.0988024,17.5
368,2199,0.0,0.0,21.0988024,18.8982036
4666,2199,0.0,0.0,21.0988024,29.0
4610,2199,0.0,0.0,21.0988024,37.5988024
2646,2199,0.0,0.0,21.0988024,15.0
4555,2199,0.0,0.0,21.0988024,15.2994012
4149,2199,0.0,0.0,21.0988024,24.7994012
4401,2199,0.0,0.0,21.0,9.3982036
2744,2199,0.0,0.0,21.0,27.2994012
3839,2199,0.0,0.0,21.0,16.7994012
3555,2199,0.0,0.0,21.0,21.0
4309,2199,0.0,0.0,21.0,14.8982036
270,2199,0.0,0.0,21.0,13.0988024
2969,2199,0.0,0.0,21.0,15.2994012
3554,2199,0.0,0.0,21.0,25.5
1810,2199,0.0,0.0,21.0,21.0
4030,2199,0.0,0.0,21.0,44.5988024
1645,2199,0.0,0.0,20.9321357,22.1976048
4599,2199,0.0,0.0,20.8982036,26.5
815,2199,0.0,0.0,20.8982036,23.0
4283,2199,0.0,0.0,20.7994012,19.2994012
2987,2199,0.0,0.0,20.7994012,15.5
1224,2199,0.0,0.0,20.7994012,14.5
1719,2199,0.0,0.0,20.7994012,38.3982036
1006,2199,0.0,0.0,20.7994012,27.3982036
1390,2199,0.0,0.0,20.7994012,18.7994012
233,2199,0.0,0.0,20.7994012,25.0
2216,2199,0.0,0.0,20.7994012,27.2994012
3428,2199,0.0,0.0,20.7994012,37.0
3193,2199,0.0,0.0,20.7994012,18.2994012
1258,2199,0.0,0.0,20.6976048,25.2994012
1615,2199,0.0,0.0,20.6976048,30.6976048
3516,2199,0.0,0.0,20.6327345,28.8982036
1355,2199,0.0,0.0,20.5988024,14.5
2400,2199,0.0,0.0,20.5988024,16.5
3673,2199,0.0,0.0,20.5988024,14.3982036
4690,2199,0.0,0.0,20.5988024,28.997006
3913,2199,0.0,0.0,20.5988024,13.2994012
1829,2199,0.0,0.0,20.5988024,21.7994012
3911,2199,0.0,0.0,20.5,27.6327345
1325,2199,0.0,0.0,20.5,11.7994012
3877,2199,0.0,0.0,20.5,24.0988024
3550,2199,0.0,0.0,20.5,15.0
817,2199,0.0,0.0,20.5,19.5988024
4182,2199,0.0,0.0,20.5,9.5
2631,2199,0.0,0.0,20.3982036,20.0988024
4262,2199,0.0,0.0,20.3982036,14.7994012
772,2199,0.0,0.0,20.2994012,24.5988024
1327,2199,0.0,0.0,20.2994012,18.5988024
1565,2199,0.0,0.0,20.2994012,22.7994012
3968,2199,0.0,0.0,20.2994012,22.5
3500,2199,0.0,0.0,20.2994012,27.5988024
4367,2199,0.0,0.0,20.2994012,33.2994012
3581,2199,0.0,0.0,20.2994012,17.5
1940,2199,0.0,0.0,20.2994012,28.5
3724,2199,0.0,0.0,20.2994012,16.0
1599,2199,0.0,0.0,20.2994012,17.8982036
474,2199,0.0,0.0,20.2994012,17.5
4312,2199,0.0,0.0,20.2994012,15.0988024
3909,2199,0.0,0.0,20.2994012,18.5
3826,2199,0.0,0.0,20.2994012,24.0988024
1849,2199,0.0,0.0,20.1666666,27.8982036
1474,2199,0.0,0.0,20.0988024,13.7994012
1155,2199,0.0,0.0,20.0988024,11.0
499,2199,0.0,0.0,20.0988024,30.0988024
1691,2199,0.0,0.0,20.0988024,23.0
561,2199,0.0,0.0,20.0988024,20.7994012
3241,2199,0.0,0.0,20.0988024,16.7994012
4622,2199,0.0,0.0,20.0988024,20.2994012
1556,2199,0.0,0.0,20.0988024,22.5988024
3016,2199,0.0,0.0,20.0,15.1976048
1508,2199,0.0,0.0,20.0,13.0
4835,2199,0.0,0.0,20.0,14.2994012
3915,2199,0.0,0.0,20.0,17.5
3131,2199,0.0,0.0,20.0,17.5
2866,2199,0.0,0.0,20.0,18.5988024
4092,2199,0.0,0.0,20.0,20.0
1415,2199,0.0,0.0,20.0,23.997006
657,2199,0.0,0.0,20.0,31.6976048
3713,2199,0.0,0.0,20.0,14.0988024
4049,2199,0.0,0.0,20.0,41.5
2925,2199,0.0,0.0,20.0,23.2994012
4144,2199,0.0,0.0,19.997006,23.5988024
1692,2199,0.0,0.0,19.8982036,20.0
2415,2199,0.0,0.0,19.8982036,14.5
4209,2199,0.0,0.0,19.7994012,19.5988024
4852,2199,0.0,0.0,19.7994012,16.0
4186,2199,0.0,0.0,19.7994012,11.5988024
3417,2199,0.0,0.0,19.7994012,14.0988024
1021,2199,0.0,0.0,19.7994012,19.5988024
1184,2199,0.0,0.0,19.7994012,23.0988024
2104,2199,0.0,0.0,19.7994012,30.3982036
1561,2199,0.0,0.0,19.7994012,16.5
1588,2199,0.0,0.0,19.7994012,9.8982036
4387,2199,0.0,0.0,19.7994012,15.2994012
2391,2199,0.0,0.0,19.6327345,19.3982036
2409,2199,0.0,0.0,19.6327345,30.2994012
365,2199,0.0,0.0,19.5988024,13.0
4849,2199,0.0,0.0,19.5988024,17.5988024
4195,2199,0.0,0.0,19.5988024,16.7994012
1583,2199,0.0,0.0,19.5988024,19.8982036
766,2199,0.0,0.0,19.5988024,14.2994012
2943,2199,0.0,0.0,19.5988024,9.7994012
3884,2199,0.0,0.0,19.5988024,16.0988024
4265,2199,0.0,0.0,19.5988024,11.3982036
3009,2199,0.0,0.0,19.5988024,21.497006
3404,2199,0.0,0.0,19.5,13.3982036
3465,2199,0.0,0.0,19.5,11.2994012
4351,2199,0.0,0.0,19.5,12.7994012
3530,2199,0.0,0.0,19.5,12.8982036
791,2199,0.0,0.0,19.5,14.7994012
4207,2199,0.0,0.0,19.5,17.8982036
1438,2199,0.0,0.0,19.5,18.7994012
4014,2199,0.0,0.0,19.5,10.5
2785,2199,0.0,0.0,19.5,25.2994012
2968,2199,0.0,0.0,19.3982036,22.0988024
1209,2199,0.0,0.0,19.3982036,23.0
4075,2199,0.0,0.0,19.2994012,18.7994012
3975,2199,0.0,0.0,19.2994012,26.5
1684,2199,0.0,0.0,19.2994012,16.0
2066,2199,0.0,0.0,19.2994012,16.5
2913,2199,0.0,0.0,19.2994012,29.7994012
3159,2199,0.0,0.0,19.2994012,6.5988024
2231,2199,0.0,0.0,19.2994012,23.7994012
1281,2199,0.0,0.0,19.2994012,13.0
2260,2199,0.0,0.0,19.2994012,30.0988024
3750,2199,0.0,0.0,19.2994012,15.7994012
4187,2199,0.0,0.0,19.2994012,14.8982036
2978,2199,0.0,0.0,19.2994012,17.0988024
1851,2199,0.0,0.0,19.2994012,22.5
825,2199,0.0,0.0,19.2994012,26.7964072
3213,2199,0.0,0.0,19.0988024,22.5988024
3070,2199,0.0,0.0,19.0988024,7.0988024
4329,2199,0.0,0.0,19.0988024,17.7994012
1513,2199,0.0,0.0,19.0988024,40.2994012
1164,2199,0.0,0.0,19.0988024,27.2994012
4782,2199,0.0,0.0,19.0988024,11.5988024
4727,2199,0.0,0.0,19.0988024,23.7994012
4234,2199,0.0,0.0,19.0988024,25.0988024
4044,2199,0.0,0.0,19.0,28.0
3726,2199,0.0,0.0,19.0,29.6297405
4990,2199,0.0,0.0,19.0,20.5988024
520,2199,0.0,0.0,19.0,15.7994012
659,2199,0.0,0.0,19.0,24.3333333
4750,2199,0.0,0.0,19.0,10.7994012
2942,2199,0.0,0.0,19.0,25.5
2976,2199,0.0,0.0,19.0,15.2994012
4742,2199,0.0,0.0,19.0,24.497006
4840,2199,0.0,0.0,19.0,26.0
3811,2199,0.0,0.0,18.997006,10.7994012
3244,2199,0.0,0.0,18.8982036,17.7994012
3929,2199,0.0,0.0,18.8333333,11.0
3528,2199,0.0,0.0,18.7994012,16.0988024
2970,2199,0.0,0.0,18.7994012,29.5988024
3434,2199,0.0,0.0,18.7994012,9.2994012
3771,2199,0.0,0.0,18.7994012,16.2994012
785,2199,0.0,0.0,18.7994012,14.5
3792,2199,0.0,0.0,18.7994012,20.5
537,2199,0.0,0.0,18.7994012,19.0
4026,2199,0.0,0.0,18.7994012,18.0
943,2199,0.0,0.0,18.7994012,18.5
1072,2199,0.0,0.0,18.6976048,26.7964072
1585,2199,0.0,0.0,18.5988024,27.0988024
1244,2199,0.0,0.0,18.5988024,16.5988024
775,2199,0.0,0.0,18.5988024,26.7994012
883,2199,0.0,0.0,18.5988024,21.7994012
3458,2199,0.0,0.0,18.5988024,20.5988024
4378,2199,0.0,0.0,18.5988024,14.7994012
3551,2199,0.0,0.0,18.5988024,15.7994012
1625,2199,0.0,0.0,18.5988024,10.8982036
3970,2199,0.0,0.0,18.5988024,18.2994012
2226,2199,0.0,0.0,18.5988024,19.2994012
2933,2199,0.0,0.0,18.5988024,22.0
2863,2199,0.0,0.0,18.5988024,20.7994012
3903,2199,0.0,0.0,18.5988024,11.8982036
717,2199,0.0,0.0,18.5,11.5988024
4232,2199,0.0,0.0,18.5,14.0
1017,2199,0.0,0.0,18.5,17.3982036
4342,2199,0.0,0.0,18.5,18.2994012
2159,2199,0.0,0.0,18.5,7.2994012
804,2199,0.0,0.0,18.5,19.5
1796,2199,0.0,0.0,18.5,17.2994012
793,2199,0.0,0.0,18.5,30.2994012
4240,2199,0.0,0.0,18.5,22.5
3746,2199,0.0,0.0,18.5,15.0988024
2555,2199,0.0,0.0,18.5,10.0
4415,2199,0.0,0.0,18.3982036,20.7994012
2855,2199,0.0,0.0,18.3982036,9.7994012
2898,2199,0.0,0.0,18.3333333,23.2315369
3330,2199,0.0,0.0,18.3333333,15.2994012
2017,2199,0.0,0.0,18.3333333,25.5
3479,2199,0.0,0.0,18.2994012,17.6327345
3160,2199,0.0,0.0,18.2994012,20.5
4184,2199,0.0,0.0,18.2994012,23.5988024
435,2199,0.0,0.0,18.2994012,20.8982036
1135,2199,0.0,0.0,18.2994012,11.0
2772,2199,0.0,0.0,18.2994012,35.8982036
598,2199,0.0,0.0,18.2994012,22.0
3036,2199,0.0,0.0,18.2994012,19.5988024
2973,2199,0.0,0.0,18.2994012,21.5
4584,2199,0.0,0.0,18.2994012,24.497006
660,2199,0.0,0.0,18.2994012,17.0
1693,2199,0.0,0.0,18.2994012,29.1976048
1827,2199,0.0,0.0,18.2994012,9.7994012
1789,2199,0.0,0.0,18.1976048,21.2994012
1857,2199,0.0,0.0,18.0988024,22.5988024
4623,2199,0.0,0.0,18.0988024,7.0
2145,2199,0.0,0.0,18.0988024,16.0
4774,2199,0.0,0.0,18.0988024,18.3982036
2877,2199,0.0,0.0,18.0988024,26.0
2815,2199,0.0,0.0,18.0988024,18.3982036
1733,2199,0.0,0.0,18.0988024,21.0988024
2566,2199,0.0,0.0,18.0988024,25.2994012
4196,2199,0.0,0.0,18.0988024,7.5
3867,2199,0.0,0.0,18.0988024,9.5
4004,2199,0.0,0.0,18.0988024,24.5
894,2199,0.0,0.0,18.0988024,16.0
3155,2199,0.0,0.0,18.0988024,25.497006
1103,2199,0.0,0.0,18.0,17.2994012
1570,2199,0.0,0.0,18.0,19.2994012
2872,2199,0.0,0.0,18.0,18.5
1320,2199,0.0,0.0,18.0,31.2994012
3631,2199,0.0,0.0,18.0,15.5
3482,2199,0.0,0.0,18.0,22.6976048
3246,2199,0.0,0.0,18.0,15.8982036
631,2199,0.0,0.0,18.0,18.2994012
1310,2199,0.0,0.0,18.0,24.0988024
1711,2199,0.0,0.0,18.0,26.0988024
2586,2199,0.0,0.0,18.0,34.3982036
1022,2199,0.0,0.0,18.0,21.7994012
1626,2199,0.0,0.0,18.0,15.2994012
3570,2199,0.0,0.0,18.0,18.5
3670,2199,0.0,0.0,17.997006,16.2994012
3626,2199,0.0,0.0,17.8982036,15.5
2567,2199,0.0,0.0,17.8982036,20.8982036
2369,2199,0.0,0.0,17.7994012,11.0
2912,2199,0.0,0.0,17.7994012,12.0
960,2199,0.0,0.0,17.7994012,20.497006
1594,2199,0.0,0.0,17.7994012,19.5
3609,2199,0.0,0.0,17.7994012,13.0
3783,2199,0.0,0.0,17.7994012,5.0
1591,2199,0.0,0.0,17.7994012,28.7994012
4263,2199,0.0,0.0,17.7994012,12.2994012
1053,2199,0.0,0.0,17.7994012,20.997006
1574,2199,0.0,0.0,17.7994012,9.2994012
2419,2199,0.0,0.0,17.7994012,16.2994012
2683,2199,0.0,0.0,17.7994012,22.5
3087,2199,0.0,0.0,17.7994012,15.0
3128,2199,0.0,0.0,17.6976048,28.8982036
1777,2199,0.0,0.0,17.6976048,19.8982036
1928,2199,0.0,0.0,17.5988024,17.0
2373,2199,0.0,0.0,17.5988024,10.8982036
1312,2199,0.0,0.0,17.5988024,24.8982036
3710,2199,0.0,0.0,17.5988024,26.3982036
373,2199,0.0,0.0,17.5988024,12.7994012
3752,2199,0.0,0.0,17.5988024,22.0
1379,2199,0.0,0.0,17.5988024,8.2994012
3591,2199,0.0,0.0,17.5988024,25.0
2922,2199,0.0,0.0,17.5988024,21.0
836,2199,0.0,0.0,17.5,21.5
3863,2199,0.0,0.0,17.5,20.5
2910,2199,0.0,0.0,17.5,12.5
3341,2199,0.0,0.0,17.5,16.8982036
1631,2199,0.0,0.0,17.5,14.0988024
4570,2199,0.0,0.0,17.5,25.0988024
3966,2199,0.0,0.0,17.5,21.5
1564,2199,0.0,0.0,17.5,23.497006
4062,2199,0.0,0.0,17.5,33.7994012
2754,2199,0.0,0.0,17.5,11.7994012
1551,2199,0.0,0.0,17.5,25.7994012
1266,2199,0.0,0.0,17.5,17.2994012
4235,2199,0.0,0.0,17.497006,18.0
2654,2199,0.0,0.0,17.497006,24.8982036
952,2199,0.0,0.0,17.3982036,22.0
4264,2199,0.0,0.0,17.3982036,15.8982036
3764,2199,0.0,0.0,17.3982036,17.0
1467,2199,0.0,0.0,17.3982036,20.5
3019,2199,0.0,0.0,17.2994012,15.0
2728,2199,0.0,0.0,17.2994012,20.3333333
2748,2199,0.0,0.0,17.2994012,22.7994012
279,2199,0.0,0.0,17.2994012,14.7994012
1470,2199,0.0,0.0,17.2994012,22.0988024
3264,2199,0.0,0.0,17.2994012,16.0
2498,2199,0.0,0.0,17.2994012,29.5
999,2199,0.0,0.0,17.2994012,17.0
3828,2199,0.0,0.0,17.2994012,10.7994012
2924,2199,0.0,0.0,17.2994012,22.2994012
4248,2199,0.0,0.0,17.2994012,11.0
3734,2199,0.0,0.0,17.2994012,21.7994012
3902,2199,0.0,0.0,17.2994012,20.0988024
2629,2199,0.0,0.0,17.2994012,25.7994012
3899,2199,0.0,0.0,17.2994012,14.5
4246,2199,0.0,0.0,17.2994012,21.7994012
4608,2199,0.0,0.0,17.0988024,22.1976048
4889,2199,0.0,0.0,17.0988024,12.2994012
1933,2199,0.0,0.0,17.0988024,19.3982036
3729,2199,0.0,0.0,17.0988024,10.7994012
4295,2199,0.0,0.0,17.0988024,14.7994012
3074,2199,0.0,0.0,17.0988024,17.2994012
1517,2199,0.0,0.0,17.0988024,15.8982036
534,2199,0.0,0.0,17.0,9.7994012
2981,2199,0.0,0.0,17.0,12.7994012
1016,2199,0.0,0.0,17.0,17.3982036
